Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 31200; -.000; 1090.391; 847.149; -180.000; -45.000; 90.000; 90.000; .443; -1.470; -.000; -43.530; .000;
 31208; -.000; 1088.792; 847.181; -180.000; -45.000; 90.000; 90.000; .327; -1.469; -.000; -43.531; .000;
 31216; -.000; 1087.194; 847.212; -180.000; -45.000; 90.000; 90.000; .212; -1.467; -.000; -43.533; .000;
 31224; -.000; 1085.596; 847.243; -180.000; -45.000; 90.000; 90.000; .096; -1.466; -.000; -43.534; .000;
 31232; -.000; 1083.997; 847.274; -180.000; -45.000; 90.000; 90.000; -.019; -1.464; -.000; -43.536; .000;
 31240; -.000; 1082.399; 847.305; -180.000; -45.000; 90.000; 90.000; -.134; -1.461; -.000; -43.539; .000;
 31248; -.000; 1080.801; 847.336; -180.000; -45.000; 90.000; 90.000; -.250; -1.459; -.000; -43.541; .000;
 31256; -.000; 1079.203; 847.367; -180.000; -45.000; 90.000; 90.000; -.365; -1.456; -.000; -43.544; .000;
 31264; -.000; 1077.604; 847.398; -180.000; -45.000; 90.000; 90.000; -.481; -1.454; -.000; -43.546; .000;
 31272; -.000; 1076.006; 847.429; -180.000; -45.000; 90.000; 90.000; -.596; -1.450; -.000; -43.550; .000;
 31280; -.000; 1074.407; 847.460; -180.000; -45.000; 90.000; 90.000; -.712; -1.447; -.000; -43.553; .000;
 31288; -.000; 1072.809; 847.491; -180.000; -45.000; 90.000; 90.000; -.827; -1.444; -.000; -43.556; .000;
 31296; -.000; 1071.211; 847.522; -180.000; -45.000; 90.000; 90.000; -.942; -1.440; -.000; -43.560; .000;
 31304; -.000; 1069.613; 847.553; -180.000; -45.000; 90.000; 90.000; -1.058; -1.436; -.000; -43.564; .000;
 31320; -.000; 1066.416; 847.616; -180.000; -45.000; 90.000; 90.000; -1.289; -1.428; -.000; -43.572; .000;
 31328; -.000; 1064.818; 847.647; -180.000; -45.000; 90.000; 90.000; -1.404; -1.423; -.000; -43.577; .000;
 31336; -.000; 1063.219; 847.678; -180.000; -45.000; 90.000; 90.000; -1.519; -1.418; -.000; -43.582; .000;
 31344; -.000; 1061.621; 847.709; -180.000; -45.000; 90.000; 90.000; -1.634; -1.413; -.000; -43.587; .000;
 31352; -.000; 1060.023; 847.740; -180.000; -45.000; 90.000; 90.000; -1.749; -1.408; -.000; -43.592; .000;
 31360; -.000; 1058.425; 847.771; -180.000; -45.000; 90.000; 90.000; -1.864; -1.403; -.000; -43.597; .000;
 31368; -.000; 1056.826; 847.802; -180.000; -45.000; 90.000; 90.000; -1.979; -1.397; -.000; -43.603; .000;
 31376; -.000; 1055.228; 847.833; -180.000; -45.000; 90.000; 90.000; -2.094; -1.391; -.000; -43.609; .000;
 31384; -.000; 1053.630; 847.864; -180.000; -45.000; 90.000; 90.000; -2.209; -1.385; -.000; -43.615; .000;
 31392; -.000; 1052.031; 847.895; -180.000; -45.000; 90.000; 90.000; -2.324; -1.379; -.000; -43.621; .000;
 31400; -.000; 1050.433; 847.926; -180.000; -45.000; 90.000; 90.000; -2.439; -1.373; -.000; -43.627; .000;
 31408; -.000; 1048.835; 847.958; -180.000; -45.000; 90.000; 90.000; -2.554; -1.366; -.000; -43.634; .000;
 31416; -.000; 1047.236; 847.989; -180.000; -45.000; 90.000; 90.000; -2.669; -1.359; -.000; -43.641; .000;
 31424; -.000; 1045.638; 848.020; -180.000; -45.000; 90.000; 90.000; -2.784; -1.352; -.000; -43.648; .000;
 31432; -.000; 1044.040; 848.051; -180.000; -45.000; 90.000; 90.000; -2.899; -1.345; -.000; -43.655; .000;
 31448; -.000; 1040.843; 848.113; -180.000; -45.000; 90.000; 90.000; -3.129; -1.330; -.000; -43.670; .000;
 31456; -.000; 1039.245; 848.144; -180.000; -45.000; 90.000; 90.000; -3.243; -1.322; -.000; -43.678; .000;
 31464; -.000; 1037.647; 848.175; -180.000; -45.000; 90.000; 90.000; -3.358; -1.314; -.000; -43.686; .000;
 31472; -.000; 1036.048; 848.206; -180.000; -45.000; 90.000; 90.000; -3.473; -1.305; -.000; -43.695; .000;
 31480; -.000; 1034.450; 848.237; -180.000; -45.000; 90.000; 90.000; -3.588; -1.297; -.000; -43.703; .000;
 31488; -.000; 1032.852; 848.269; -180.000; -45.000; 90.000; 90.000; -3.702; -1.288; -.000; -43.712; .000;
 31496; -.000; 1031.254; 848.299; -180.000; -45.000; 90.000; 90.000; -3.817; -1.279; -.000; -43.721; .000;
 31504; -.000; 1029.655; 848.331; -180.000; -45.000; 90.000; 90.000; -3.932; -1.270; -.000; -43.730; .000;
 31512; -.000; 1028.057; 848.362; -180.000; -45.000; 90.000; 90.000; -4.046; -1.261; -.000; -43.739; .000;
 31520; -.000; 1026.459; 848.393; -180.000; -45.000; 90.000; 90.000; -4.161; -1.251; -.000; -43.749; .000;
 31528; -.000; 1024.860; 848.424; -180.000; -45.000; 90.000; 90.000; -4.276; -1.241; 0.000; -43.759; 0.000;
 31536; -.000; 1023.262; 848.455; -180.000; -45.000; 90.000; 90.000; -4.390; -1.231; 0.000; -43.769; 0.000;
 31544; -.000; 1021.664; 848.486; -180.000; -45.000; 90.000; 90.000; -4.505; -1.221; 0.000; -43.779; 0.000;
 31552; -.000; 1020.065; 848.517; -180.000; -45.000; 90.000; 90.000; -4.619; -1.211; 0.000; -43.789; 0.000;
 31560; -.000; 1018.467; 848.548; -180.000; -45.000; 90.000; 90.000; -4.734; -1.200; 0.000; -43.800; 0.000;
 31576; -.000; 1015.270; 848.611; -180.000; -45.000; 90.000; 90.000; -4.963; -1.178; 0.000; -43.822; 0.000;
 31584; -.000; 1013.672; 848.641; -180.000; -45.000; 90.000; 90.000; -5.077; -1.167; 0.000; -43.833; 0.000;
 31592; -.000; 1012.074; 848.672; -180.000; -45.000; 90.000; 90.000; -5.192; -1.156; 0.000; -43.844; 0.000;
 31600; -.000; 1010.476; 848.704; -180.000; -45.000; 90.000; 90.000; -5.306; -1.144; 0.000; -43.856; 0.000;
 31608; -.000; 1008.877; 848.735; -180.000; -45.000; 90.000; 90.000; -5.421; -1.132; 0.000; -43.868; 0.000;
 31616; -.000; 1007.279; 848.766; -180.000; -45.000; 90.000; 90.000; -5.535; -1.120; 0.000; -43.880; 0.000;
 31624; -.000; 1005.681; 848.797; -180.000; -45.000; 90.000; 90.000; -5.649; -1.108; 0.000; -43.892; 0.000;
 31632; -.000; 1004.082; 848.828; -180.000; -45.000; 90.000; 90.000; -5.764; -1.095; 0.000; -43.905; 0.000;
 31640; -.000; 1002.484; 848.859; -180.000; -45.000; 90.000; 90.000; -5.878; -1.083; 0.000; -43.917; 0.000;
 31648; -.000; 1000.886; 848.890; -180.000; -45.000; 90.000; 90.000; -5.993; -1.070; 0.000; -43.930; 0.000;
 31656; -.000; 999.287; 848.921; -180.000; -45.000; 90.000; 90.000; -6.107; -1.057; 0.000; -43.943; 0.000;
 31664; -.000; 997.689; 848.952; -180.000; -45.000; 90.000; 90.000; -6.221; -1.043; 0.000; -43.957; 0.000;
 31672; -.000; 996.091; 848.983; -180.000; -45.000; 90.000; 90.000; -6.336; -1.030; 0.000; -43.970; 0.000;
 31680; -.000; 994.492; 849.014; -180.000; -45.000; 90.000; 90.000; -6.450; -1.016; 0.000; -43.984; 0.000;
 31688; -.000; 992.894; 849.046; -180.000; -45.000; 90.000; 90.000; -6.564; -1.002; 0.000; -43.998; 0.000;
 31704; -.000; 989.698; 849.108; -180.000; -45.000; 90.000; 90.000; -6.793; -.973; 0.000; -44.026; 0.000;
 31712; -.000; 988.099; 849.139; -180.000; -45.000; 90.000; 90.000; -6.907; -.959; 0.000; -44.041; 0.000;
 31720; -.000; 986.501; 849.170; -180.000; -45.000; 90.000; 90.000; -7.021; -.944; 0.000; -44.056; 0.000;
 31728; -.000; 984.903; 849.201; -180.000; -45.000; 90.000; 90.000; -7.135; -.929; 0.000; -44.071; 0.000;
 31736; -.000; 983.304; 849.232; -180.000; -45.000; 90.000; 90.000; -7.249; -.914; 0.000; -44.086; 0.000;
 31744; -.000; 981.706; 849.263; -180.000; -45.000; 90.000; 90.000; -7.364; -.898; 0.000; -44.101; 0.000;
 31752; -.000; 980.108; 849.294; -180.000; -45.000; 90.000; 90.000; -7.478; -.883; 0.000; -44.117; 0.000;
 31760; -.000; 978.509; 849.325; -180.000; -45.000; 90.000; 90.000; -7.592; -.867; 0.000; -44.132; 0.000;
 31768; -.000; 976.911; 849.356; -180.000; -45.000; 90.000; 90.000; -7.706; -.851; 0.000; -44.148; 0.000;
 31776; -.000; 975.313; 849.387; -180.000; -45.000; 90.000; 90.000; -7.820; -.835; 0.000; -44.165; 0.000;
 31784; -.000; 973.715; 849.418; -180.000; -45.000; 90.000; 90.000; -7.934; -.819; 0.000; -44.181; 0.000;
 31792; -.000; 972.116; 849.450; -180.000; -45.000; 90.000; 90.000; -8.049; -.802; 0.000; -44.198; 0.000;
 31800; -.000; 970.518; 849.481; -180.000; -45.000; 90.000; 90.000; -8.163; -.785; 0.000; -44.214; 0.000;
 31808; -.000; 968.920; 849.512; -180.000; -45.000; 90.000; 90.000; -8.277; -.768; 0.000; -44.231; 0.000;
 31816; -.000; 967.321; 849.543; -180.000; -45.000; 90.000; 90.000; -8.391; -.751; 0.000; -44.249; 0.000;
 31832; -.000; 964.125; 849.605; -180.000; -45.000; 90.000; 90.000; -8.619; -.716; 0.000; -44.284; 0.000;
 31840; -.000; 962.526; 849.636; -180.000; -45.000; 90.000; 90.000; -8.733; -.698; 0.000; -44.302; 0.000;
 31848; -.000; 960.928; 849.667; -180.000; -45.000; 90.000; 90.000; -8.847; -.680; 0.000; -44.320; 0.000;
 31856; -.000; 959.330; 849.698; -180.000; -45.000; 90.000; 90.000; -8.961; -.662; 0.000; -44.338; 0.000;
 31864; -.000; 957.732; 849.729; -180.000; -45.000; 90.000; 90.000; -9.075; -.643; 0.000; -44.356; 0.000;
 31872; -.000; 956.133; 849.760; -180.000; -45.000; 90.000; 90.000; -9.189; -.625; 0.000; -44.375; 0.000;
 31880; -.000; 954.535; 849.792; -180.000; -45.000; 90.000; 90.000; -9.303; -.606; 0.000; -44.394; 0.000;
 31888; -.000; 952.937; 849.823; -180.000; -45.000; 90.000; 90.000; -9.418; -.587; 0.000; -44.413; 0.000;
 31896; -.000; 951.338; 849.854; -180.000; -45.000; 90.000; 90.000; -9.532; -.567; 0.000; -44.432; 0.000;
 31904; -.000; 949.740; 849.885; -180.000; -45.000; 90.000; 90.000; -9.646; -.548; 0.000; -44.452; 0.000;
 31912; -.000; 948.142; 849.916; -180.000; -45.000; 90.000; 90.000; -9.760; -.528; 0.000; -44.471; 0.000;
 31920; -.000; 946.544; 849.947; -180.000; -45.000; 90.000; 90.000; -9.874; -.508; 0.000; -44.491; 0.000;
 31928; -.000; 944.945; 849.978; -180.000; -45.000; 90.000; 90.000; -9.988; -.488; 0.000; -44.511; 0.000;
 31936; -.000; 943.347; 850.009; -180.000; -45.000; 90.000; 90.000; -10.102; -.468; 0.000; -44.532; 0.000;
 31944; -.000; 941.749; 850.040; -180.000; -45.000; 90.000; 90.000; -10.216; -.447; 0.000; -44.552; 0.000;
 31960; -.000; 938.552; 850.102; -180.000; -45.000; 90.000; 90.000; -10.444; -.406; 0.000; -44.594; 0.000;
 31968; -.000; 936.954; 850.134; -180.000; -45.000; 90.000; 90.000; -10.557; -.385; 0.000; -44.615; 0.000;
 31976; -.000; 935.355; 850.165; -180.000; -45.000; 90.000; 90.000; -10.671; -.363; 0.000; -44.636; 0.000;
 31984; -.000; 933.757; 850.196; -180.000; -45.000; 90.000; 90.000; -10.785; -.342; 0.000; -44.658; 0.000;
 31992; -.000; 932.159; 850.227; -180.000; -45.000; 90.000; 90.000; -10.899; -.320; 0.000; -44.680; 0.000;
 32000; -.000; 930.561; 850.258; -180.000; -45.000; 90.000; 90.000; -11.013; -.298; 0.000; -44.702; 0.000;
 32008; -.000; 928.962; 850.289; -180.000; -45.000; 90.000; 90.000; -11.127; -.276; 0.000; -44.724; 0.000;
 32016; -.000; 927.364; 850.320; -180.000; -45.000; 90.000; 90.000; -11.241; -.254; 0.000; -44.746; 0.000;
 32024; -.000; 925.766; 850.351; -180.000; -45.000; 90.000; 90.000; -11.355; -.231; 0.000; -44.769; 0.000;
 32032; -.000; 924.167; 850.382; -180.000; -45.000; 90.000; 90.000; -11.469; -.208; 0.000; -44.791; 0.000;
 32040; -.000; 922.569; 850.413; -180.000; -45.000; 90.000; 90.000; -11.583; -.185; 0.000; -44.814; 0.000;
 32048; -.000; 920.971; 850.444; -180.000; -45.000; 90.000; 90.000; -11.697; -.162; 0.000; -44.838; 0.000;
 32056; -.000; 919.372; 850.475; -180.000; -45.000; 90.000; 90.000; -11.811; -.139; 0.000; -44.861; 0.000;
 32064; -.000; 917.774; 850.507; -180.000; -45.000; 90.000; 90.000; -11.925; -.115; 0.000; -44.884; 0.000;
 32072; -.000; 916.176; 850.538; -180.000; -45.000; 90.000; 90.000; -12.039; -.091; 0.000; -44.908; 0.000;
 32088; -.000; 912.979; 850.600; -180.000; -45.000; 90.000; 90.000; -12.267; -.043; 0.000; -44.956; 0.000;
 32096; -.000; 911.381; 850.631; -180.000; -45.000; 90.000; 90.000; -12.381; -.019; 0.000; -44.981; 0.000;
 32104; -.000; 909.783; 850.662; -180.000; -45.000; 90.000; 90.000; -12.495; .005; 0.000; -45.006; 0.000;
 32112; -.000; 908.184; 850.693; -180.000; -45.000; 90.000; 90.000; -12.608; .030; 0.000; -45.030; 0.000;
 32120; -.000; 906.586; 850.724; -180.000; -45.000; 90.000; 90.000; -12.722; .055; 0.000; -45.055; 0.000;
 32128; -.000; 904.988; 850.755; -180.000; -45.000; 90.000; 90.000; -12.836; .080; 0.000; -45.081; 0.000;
 32136; -.000; 903.389; 850.786; -180.000; -45.000; 90.000; 90.000; -12.950; .106; 0.000; -45.106; 0.000;
 32144; -.000; 901.791; 850.817; -180.000; -45.000; 90.000; 90.000; -13.064; .131; 0.000; -45.132; 0.000;
 32152; -.000; 900.193; 850.848; -180.000; -45.000; 90.000; 90.000; -13.178; .157; 0.000; -45.157; 0.000;
 32160; -.000; 898.594; 850.879; -180.000; -45.000; 90.000; 90.000; -13.292; .183; 0.000; -45.183; 0.000;
 32168; -.000; 896.996; 850.911; -180.000; -45.000; 90.000; 90.000; -13.406; .209; 0.000; -45.210; 0.000;
 32176; -.000; 895.398; 850.942; -180.000; -45.000; 90.000; 90.000; -13.520; .236; 0.000; -45.236; 0.000;
 32184; -.000; 893.799; 850.973; -180.000; -45.000; 90.000; 90.000; -13.634; .262; 0.000; -45.263; 0.000;
 32192; -.000; 892.201; 851.004; -180.000; -45.000; 90.000; 90.000; -13.748; .289; 0.000; -45.290; 0.000;
 32200; -.000; 890.603; 851.035; -180.000; -45.000; 90.000; 90.000; -13.862; .316; 0.000; -45.317; 0.000;
 32216; -.000; 887.406; 851.097; -180.000; -45.000; 90.000; 90.000; -14.089; .371; 0.000; -45.372; 0.000;
 32224; -.000; 885.808; 851.128; -180.000; -45.000; 90.000; 90.000; -14.203; .399; 0.000; -45.399; 0.000;
 32232; -.000; 884.210; 851.159; -180.000; -45.000; 90.000; 90.000; -14.317; .427; 0.000; -45.427; 0.000;
 32240; -.000; 882.612; 851.190; -180.000; -45.000; 90.000; 90.000; -14.431; .455; 0.000; -45.455; 0.000;
 32248; -.000; 881.013; 851.221; -180.000; -45.000; 90.000; 90.000; -14.545; .483; 0.000; -45.483; 0.000;
 32256; -.000; 879.415; 851.252; -180.000; -45.000; 90.000; 90.000; -14.659; .512; 0.000; -45.512; 0.000;
 32264; -.000; 877.817; 851.284; -180.000; -45.000; 90.000; 90.000; -14.773; .540; 0.000; -45.541; 0.000;
 32272; -.000; 876.218; 851.315; -180.000; -45.000; 90.000; 90.000; -14.887; .569; 0.000; -45.570; 0.000;
 32280; -.000; 874.620; 851.346; -180.000; -45.000; 90.000; 90.000; -15.001; .598; 0.000; -45.599; 0.000;
 32288; -.000; 873.022; 851.377; -180.000; -45.000; 90.000; 90.000; -15.115; .628; 0.000; -45.628; 0.000;
 32296; -.000; 871.423; 851.408; -180.000; -45.000; 90.000; 90.000; -15.229; .657; 0.000; -45.658; 0.000;
 32304; -.000; 869.825; 851.439; -180.000; -45.000; 90.000; 90.000; -15.342; .687; 0.000; -45.687; 0.000;
 32312; -.000; 868.227; 851.470; -180.000; -45.000; 90.000; 90.000; -15.456; .717; 0.000; -45.717; 0.000;
 32320; -.000; 866.628; 851.501; -180.000; -45.000; 90.000; 90.000; -15.570; .747; 0.000; -45.747; 0.000;
 32328; -.000; 865.030; 851.532; -180.000; -45.000; 90.000; 90.000; -15.684; .777; 0.000; -45.778; 0.000;
 32344; -.000; 861.833; 851.594; -180.000; -45.000; 90.000; 90.000; -15.912; .838; 0.000; -45.839; 0.000;
 32352; -.000; 860.235; 851.626; -180.000; -45.000; 90.000; 90.000; -16.026; .869; 0.000; -45.870; 0.000;
 32360; -.000; 858.637; 851.657; -180.000; -45.000; 90.000; 90.000; -16.140; .901; 0.000; -45.901; 0.000;
 32368; -.000; 857.039; 851.688; -180.000; -45.000; 90.000; 90.000; -16.254; .932; 0.000; -45.932; 0.000;
 32376; -.000; 855.440; 851.719; -180.000; -45.000; 90.000; 90.000; -16.368; .963; 0.000; -45.964; 0.000;
 32384; -.000; 853.842; 851.750; -180.000; -45.000; 90.000; 90.000; -16.482; .995; 0.000; -45.996; 0.000;
 32392; -.000; 852.244; 851.781; -180.000; -45.000; 90.000; 90.000; -16.596; 1.028; 0.000; -46.028; 0.000;
 32400; -.000; 850.645; 851.812; -180.000; -45.000; 90.000; 90.000; -16.710; 1.060; 0.000; -46.060; 0.000;
 32408; -.000; 849.047; 851.843; -180.000; -45.000; 90.000; 90.000; -16.824; 1.092; 0.000; -46.092; 0.000;
 32416; -.000; 847.449; 851.874; -180.000; -45.000; 90.000; 90.000; -16.938; 1.125; 0.000; -46.125; 0.000;
 32424; -.000; 845.851; 851.905; -180.000; -45.000; 90.000; 90.000; -17.052; 1.158; 0.000; -46.158; 0.000;
 32432; -.000; 844.252; 851.936; -180.000; -45.000; 90.000; 90.000; -17.166; 1.191; 0.000; -46.191; 0.000;
 32440; -.000; 842.654; 851.968; -180.000; -45.000; 90.000; 90.000; -17.280; 1.224; 0.000; -46.224; 0.000;
 32448; -.000; 841.056; 851.999; -180.000; -45.000; 90.000; 90.000; -17.394; 1.257; 0.000; -46.257; 0.000;
 32456; -.000; 839.457; 852.030; -180.000; -45.000; 90.000; 90.000; -17.507; 1.291; 0.000; -46.291; 0.000;
 32472; -.000; 836.261; 852.092; -180.000; -45.000; 90.000; 90.000; -17.735; 1.359; 0.000; -46.359; 0.000;
 32480; -.000; 834.662; 852.123; -180.000; -45.000; 90.000; 90.000; -17.849; 1.393; 0.000; -46.393; 0.000;
 32488; -.000; 833.064; 852.154; -180.000; -45.000; 90.000; 90.000; -17.963; 1.427; 0.000; -46.427; 0.000;
 32496; -.000; 831.466; 852.185; -180.000; -45.000; 90.000; 90.000; -18.077; 1.462; 0.000; -46.462; 0.000;
 32504; -.000; 829.867; 852.216; -180.000; -45.000; 90.000; 90.000; -18.191; 1.497; 0.000; -46.497; 0.000;
 32512; -.000; 828.269; 852.247; -180.000; -45.000; 90.000; 90.000; -18.305; 1.532; 0.000; -46.532; 0.000;
 32520; -.000; 826.671; 852.278; -180.000; -45.000; 90.000; 90.000; -18.419; 1.567; 0.000; -46.567; 0.000;
 32528; -.000; 825.073; 852.309; -180.000; -45.000; 90.000; 90.000; -18.533; 1.602; 0.000; -46.602; 0.000;
 32536; -.000; 823.474; 852.341; -180.000; -45.000; 90.000; 90.000; -18.647; 1.638; 0.000; -46.638; 0.000;
 32544; -.000; 821.876; 852.371; -180.000; -45.000; 90.000; 90.000; -18.761; 1.674; 0.000; -46.674; 0.000;
 32552; -.000; 820.278; 852.403; -180.000; -45.000; 90.000; 90.000; -18.875; 1.710; 0.000; -46.710; 0.000;
 32560; -.000; 818.679; 852.434; -180.000; -45.000; 90.000; 90.000; -18.989; 1.746; 0.000; -46.746; 0.000;
 32568; -.000; 817.081; 852.465; -180.000; -45.000; 90.000; 90.000; -19.103; 1.783; 0.000; -46.783; 0.000;
 32576; -.000; 815.483; 852.496; -180.000; -45.000; 90.000; 90.000; -19.217; 1.819; 0.000; -46.819; 0.000;
 32584; -.000; 813.884; 852.527; -180.000; -45.000; 90.000; 90.000; -19.331; 1.856; 0.000; -46.856; 0.000;
 32600; -.000; 810.688; 852.589; -180.000; -45.000; 90.000; 90.000; -19.560; 1.931; 0.000; -46.931; 0.000;
 32608; -.000; 809.090; 852.620; -180.000; -45.000; 90.000; 90.000; -19.674; 1.968; 0.000; -46.968; 0.000;
 32616; -.000; 807.491; 852.651; -180.000; -45.000; 90.000; 90.000; -19.788; 2.006; 0.000; -47.006; 0.000;
 32624; -.000; 805.893; 852.682; -180.000; -45.000; 90.000; 90.000; -19.902; 2.044; 0.000; -47.044; 0.000;
 32632; -.000; 804.295; 852.714; -180.000; -45.000; 90.000; 90.000; -20.016; 2.082; 0.000; -47.082; 0.000;
 32640; -.000; 802.696; 852.745; -180.000; -45.000; 90.000; 90.000; -20.130; 2.120; 0.000; -47.120; 0.000;
 32648; -.000; 801.098; 852.776; -180.000; -45.000; 90.000; 90.000; -20.244; 2.159; 0.000; -47.159; 0.000;
 32656; -.000; 799.500; 852.807; -180.000; -45.000; 90.000; 90.000; -20.358; 2.197; 0.000; -47.197; 0.000;
 32664; -.000; 797.901; 852.838; -180.000; -45.000; 90.000; 90.000; -20.472; 2.236; 0.000; -47.236; 0.000;
 32672; -.000; 796.303; 852.869; -180.000; -45.000; 90.000; 90.000; -20.586; 2.275; 0.000; -47.275; 0.000;
 32680; -.000; 794.705; 852.900; -180.000; -45.000; 90.000; 90.000; -20.700; 2.315; 0.000; -47.315; 0.000;
 32688; -.000; 793.107; 852.931; -180.000; -45.000; 90.000; 90.000; -20.814; 2.354; 0.000; -47.354; 0.000;
 32696; -.000; 791.508; 852.962; -180.000; -45.000; 90.000; 90.000; -20.928; 2.394; 0.000; -47.394; 0.000;
 32704; -.000; 789.910; 852.993; -180.000; -45.000; 90.000; 90.000; -21.042; 2.434; 0.000; -47.434; 0.000;
 32712; -.000; 788.312; 853.024; -180.000; -45.000; 90.000; 90.000; -21.156; 2.474; 0.000; -47.474; 0.000;
 32728; -.000; 785.115; 853.087; -180.000; -45.000; 90.000; 90.000; -21.385; 2.555; 0.000; -47.555; 0.000;
 32736; -.000; 783.517; 853.118; -180.000; -45.000; 90.000; 90.000; -21.499; 2.596; 0.000; -47.596; 0.000;
 32744; -.000; 781.918; 853.149; -180.000; -45.000; 90.000; 90.000; -21.613; 2.637; 0.000; -47.637; 0.000;
 32752; -.000; 780.320; 853.180; -180.000; -45.000; 90.000; 90.000; -21.727; 2.678; 0.000; -47.678; 0.000;
 32760; -.000; 778.722; 853.211; -180.000; -45.000; 90.000; 90.000; -21.841; 2.719; 0.000; -47.719; 0.000;
 32768; -.000; 777.123; 853.242; -180.000; -45.000; 90.000; 90.000; -21.955; 2.761; 0.000; -47.761; 0.000;
 32776; -.000; 775.525; 853.273; -180.000; -45.000; 90.000; 90.000; -22.069; 2.802; 0.000; -47.802; 0.000;
 32784; -.000; 773.927; 853.304; -180.000; -45.000; 90.000; 90.000; -22.183; 2.844; 0.000; -47.844; 0.000;
 32792; -.000; 772.329; 853.335; -180.000; -45.000; 90.000; 90.000; -22.297; 2.886; 0.000; -47.886; 0.000;
 32800; -.000; 770.730; 853.366; -180.000; -45.000; 90.000; 90.000; -22.412; 2.929; 0.000; -47.929; 0.000;
 32808; -.000; 769.132; 853.397; -180.000; -45.000; 90.000; 90.000; -22.526; 2.971; 0.000; -47.971; 0.000;
 32816; -.000; 767.534; 853.428; -180.000; -45.000; 90.000; 90.000; -22.640; 3.014; 0.000; -48.014; 0.000;
 32824; -.000; 765.935; 853.459; -180.000; -45.000; 90.000; 90.000; -22.754; 3.057; 0.000; -48.057; 0.000;
 32832; -.000; 764.337; 853.491; -180.000; -45.000; 90.000; 90.000; -22.868; 3.100; 0.000; -48.100; 0.000;
 32840; -.000; 762.739; 853.522; -180.000; -45.000; 90.000; 90.000; -22.982; 3.144; 0.000; -48.144; 0.000;
 32856; -.000; 759.542; 853.584; -180.000; -45.000; 90.000; 90.000; -23.210; 3.231; 0.000; -48.231; 0.000;
 32864; -.000; 757.944; 853.615; -180.000; -45.000; 90.000; 90.000; -23.325; 3.275; 0.000; -48.275; 0.000;
 32872; -.000; 756.346; 853.646; -180.000; -45.000; 90.000; 90.000; -23.439; 3.319; 0.000; -48.319; 0.000;
 32880; -.000; 754.747; 853.677; -180.000; -45.000; 90.000; 90.000; -23.553; 3.364; 0.000; -48.364; 0.000;
 32888; -.000; 753.149; 853.708; -180.000; -45.000; 90.000; 90.000; -23.667; 3.408; 0.000; -48.408; 0.000;
 32896; -.000; 751.551; 853.739; -180.000; -45.000; 90.000; 90.000; -23.781; 3.453; 0.000; -48.453; 0.000;
 32904; -.000; 749.952; 853.770; -180.000; -45.000; 90.000; 90.000; -23.895; 3.498; 0.000; -48.498; 0.000;
 32912; -.000; 748.354; 853.801; -180.000; -45.000; 90.000; 90.000; -24.010; 3.543; 0.000; -48.543; 0.000;
 32920; -.000; 746.756; 853.833; -180.000; -45.000; 90.000; 90.000; -24.124; 3.589; 0.000; -48.589; 0.000;
 32928; -.000; 745.157; 853.864; -180.000; -45.000; 90.000; 90.000; -24.238; 3.634; 0.000; -48.634; 0.000;
 32936; -.000; 743.559; 853.895; -180.000; -45.000; 90.000; 90.000; -24.352; 3.680; 0.000; -48.680; 0.000;
 32944; -.000; 741.961; 853.926; -180.000; -45.000; 90.000; 90.000; -24.466; 3.726; 0.000; -48.726; 0.000;
 32952; -.000; 740.363; 853.957; -180.000; -45.000; 90.000; 90.000; -24.580; 3.772; 0.000; -48.772; 0.000;
 32960; -.000; 738.764; 853.988; -180.000; -45.000; 90.000; 90.000; -24.695; 3.819; 0.000; -48.819; 0.000;
 32968; -.000; 737.166; 854.019; -180.000; -45.000; 90.000; 90.000; -24.809; 3.866; 0.000; -48.866; 0.000;
 32984; -.000; 733.969; 854.081; -180.000; -45.000; 90.000; 90.000; -25.037; 3.959; 0.000; -48.959; 0.000;
 32992; -.000; 732.371; 854.112; -180.000; -45.000; 90.000; 90.000; -25.151; 4.007; 0.000; -49.007; 0.000;
 33000; -.000; 730.773; 854.143; -180.000; -45.000; 90.000; 90.000; -25.265; 4.054; 0.000; -49.054; 0.000;
 33008; -.000; 729.174; 854.174; -180.000; -45.000; 90.000; 90.000; -25.380; 4.102; 0.000; -49.102; 0.000;
 33016; -.000; 727.576; 854.206; -180.000; -45.000; 90.000; 90.000; -25.494; 4.150; 0.000; -49.150; 0.000;
 33024; -.000; 725.978; 854.237; -180.000; -45.000; 90.000; 90.000; -25.608; 4.198; 0.000; -49.198; 0.000;
 33032; -.000; 724.380; 854.268; -180.000; -45.000; 90.000; 90.000; -25.722; 4.246; 0.000; -49.246; 0.000;
 33040; -.000; 722.781; 854.299; -180.000; -45.000; 90.000; 90.000; -25.836; 4.294; 0.000; -49.294; 0.000;
 33048; -.000; 721.183; 854.330; -180.000; -45.000; 90.000; 90.000; -25.950; 4.343; 0.000; -49.343; 0.000;
 33056; -.000; 719.585; 854.361; -180.000; -45.000; 90.000; 90.000; -26.065; 4.392; 0.000; -49.392; 0.000;
 33064; -.000; 717.986; 854.392; -180.000; -45.000; 90.000; 90.000; -26.179; 4.441; 0.000; -49.441; 0.000;
 33072; -.000; 716.388; 854.423; -180.000; -45.000; 90.000; 90.000; -26.293; 4.490; 0.000; -49.490; 0.000;
