Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 24024; 753.072; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -23.898; 2.572; 0.000; -47.572; 0.000;
 24032; 751.474; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.014; 2.615; 0.000; -47.615; 0.000;
 24040; 749.875; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.129; 2.659; 0.000; -47.659; 0.000;
 24048; 748.277; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.245; 2.703; 0.000; -47.703; 0.000;
 24056; 746.679; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.360; 2.747; 0.000; -47.747; 0.000;
 24064; 745.080; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.476; 2.791; 0.000; -47.791; 0.000;
 24072; 743.482; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.591; 2.836; 0.000; -47.836; 0.000;
 24080; 741.883; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.707; 2.881; 0.000; -47.881; 0.000;
 24088; 740.285; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.823; 2.926; 0.000; -47.926; 0.000;
 24096; 738.686; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -24.938; 2.971; 0.000; -47.971; 0.000;
 24104; 737.088; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.054; 3.016; 0.000; -48.016; 0.000;
 24112; 735.489; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.169; 3.062; 0.000; -48.062; 0.000;
 24120; 733.891; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.285; 3.107; 0.000; -48.107; 0.000;
 24136; 730.694; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.516; 3.199; 0.000; -48.199; 0.000;
 24144; 729.095; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.632; 3.246; 0.000; -48.246; 0.000;
 24152; 727.497; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.747; 3.292; 0.000; -48.292; 0.000;
 24160; 725.898; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.863; 3.339; 0.000; -48.339; 0.000;
 24168; 724.300; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -25.979; 3.386; 0.000; -48.386; 0.000;
 24176; 722.701; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.094; 3.433; 0.000; -48.433; 0.000;
 24184; 721.103; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.210; 3.481; 0.000; -48.481; 0.000;
 24192; 719.505; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.326; 3.528; 0.000; -48.528; 0.000;
 24200; 717.906; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.441; 3.576; 0.000; -48.576; 0.000;
 24208; 716.307; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.557; 3.624; 0.000; -48.624; 0.000;
 24216; 714.709; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.673; 3.673; 0.000; -48.673; 0.000;
 24224; 713.111; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.789; 3.721; 0.000; -48.721; 0.000;
 24232; 711.512; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -26.904; 3.770; 0.000; -48.770; 0.000;
 24240; 709.914; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.020; 3.819; 0.000; -48.819; 0.000;
 24248; 708.315; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.136; 3.868; 0.000; -48.868; 0.000;
 24264; 705.118; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.367; 3.966; 0.000; -48.966; 0.000;
 24272; 703.520; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.483; 4.016; 0.000; -49.016; 0.000;
 24280; 701.921; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.599; 4.066; 0.000; -49.066; 0.000;
 24288; 700.323; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.715; 4.116; 0.000; -49.116; 0.000;
 24296; 698.724; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.830; 4.166; 0.000; -49.167; 0.000;
 24304; 697.126; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -27.946; 4.217; 0.000; -49.217; 0.000;
 24312; 695.527; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.062; 4.268; 0.000; -49.268; 0.000;
 24320; 693.929; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.178; 4.319; 0.000; -49.319; 0.000;
 24328; 692.330; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.294; 4.370; 0.000; -49.370; 0.000;
 24336; 690.732; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.409; 4.421; 0.000; -49.421; 0.000;
 24344; 689.133; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.525; 4.473; 0.000; -49.473; 0.000;
 24352; 687.535; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.641; 4.525; 0.000; -49.525; 0.000;
 24360; 685.936; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.757; 4.577; 0.000; -49.577; 0.000;
 24368; 684.338; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.873; 4.629; 0.000; -49.629; 0.000;
 24376; 682.740; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -28.989; 4.681; 0.000; -49.681; 0.000;
 24392; 679.543; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.220; 4.787; 0.000; -49.787; 0.000;
 24400; 677.944; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.336; 4.840; 0.000; -49.840; 0.000;
 24408; 676.346; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.452; 4.893; 0.000; -49.893; 0.000;
 24416; 674.747; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.568; 4.946; 0.000; -49.946; 0.000;
 24424; 673.149; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.684; 5.000; 0.000; -50.000; 0.000;
 24432; 671.550; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.800; 5.054; 0.000; -50.054; 0.000;
 24440; 669.952; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -29.915; 5.108; 0.000; -50.108; 0.000;
 24448; 668.353; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.031; 5.162; 0.000; -50.162; 0.000;
 24456; 666.755; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.147; 5.216; 0.000; -50.216; 0.000;
 24464; 665.156; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.263; 5.271; 0.000; -50.271; 0.000;
 24472; 663.558; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.379; 5.326; 0.000; -50.326; 0.000;
 24480; 661.959; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.495; 5.381; 0.000; -50.381; 0.000;
 24488; 660.361; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.611; 5.436; 0.000; -50.436; 0.000;
 24496; 658.762; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.727; 5.492; 0.000; -50.492; 0.000;
 24504; 657.164; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -30.843; 5.547; 0.000; -50.547; 0.000;
 24520; 653.967; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.074; 5.659; 0.000; -50.659; 0.000;
 24528; 652.368; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.190; 5.716; 0.000; -50.716; 0.000;
 24536; 650.770; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.306; 5.772; 0.000; -50.772; 0.000;
 24544; 649.172; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.422; 5.829; 0.000; -50.829; 0.000;
 24552; 647.573; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.538; 5.886; 0.000; -50.886; 0.000;
 24560; 645.975; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.654; 5.943; 0.000; -50.943; 0.000;
 24568; 644.376; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.770; 6.000; 0.000; -51.000; 0.000;
 24576; 642.778; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -31.886; 6.058; 0.000; -51.058; 0.000;
 24584; 641.179; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.002; 6.116; 0.000; -51.116; 0.000;
 24592; 639.581; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.118; 6.174; 0.000; -51.174; 0.000;
 24600; 637.982; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.234; 6.232; 0.000; -51.232; 0.000;
 24608; 636.384; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.350; 6.290; 0.000; -51.290; 0.000;
 24616; 634.785; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.465; 6.349; 0.000; -51.349; 0.000;
 24624; 633.187; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.581; 6.407; 0.000; -51.407; 0.000;
 24632; 631.588; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.697; 6.466; 0.000; -51.466; 0.000;
 24648; 628.391; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -32.929; 6.585; 0.000; -51.585; 0.000;
 24656; 626.793; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.045; 6.644; 0.000; -51.644; 0.000;
 24664; 625.194; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.161; 6.704; 0.000; -51.704; 0.000;
 24672; 623.596; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.277; 6.764; 0.000; -51.764; 0.000;
 24680; 621.997; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.393; 6.824; 0.000; -51.824; 0.000;
 24688; 620.399; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.509; 6.885; 0.000; -51.885; 0.000;
 24696; 618.801; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.625; 6.945; 0.000; -51.945; 0.000;
 24704; 617.202; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.740; 7.006; 0.000; -52.006; 0.000;
 24712; 615.604; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.856; 7.067; 0.000; -52.067; 0.000;
 24720; 614.005; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -33.972; 7.128; 0.000; -52.128; 0.000;
 24728; 612.407; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.088; 7.190; 0.000; -52.190; 0.000;
 24736; 610.808; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.204; 7.251; 0.000; -52.251; 0.000;
 24744; 609.210; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.320; 7.313; 0.000; -52.313; 0.000;
 24752; 607.611; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.436; 7.375; 0.000; -52.375; 0.000;
 24760; 606.013; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.552; 7.437; 0.000; -52.437; 0.000;
 24776; 602.816; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.783; 7.562; 0.000; -52.562; 0.000;
 24784; 601.217; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -34.899; 7.625; 0.000; -52.625; 0.000;
 24792; 599.619; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.015; 7.688; 0.000; -52.688; 0.000;
 24800; 598.020; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.131; 7.751; 0.000; -52.751; 0.000;
 24808; 596.422; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.247; 7.814; 0.000; -52.814; 0.000;
 24816; 594.823; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.363; 7.878; 0.000; -52.878; 0.000;
 24824; 593.225; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.478; 7.942; 0.000; -52.942; 0.000;
 24832; 591.626; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.594; 8.006; 0.000; -53.006; 0.000;
 24840; 590.028; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.710; 8.070; 0.000; -53.070; 0.000;
 24848; 588.429; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.826; 8.134; 0.000; -53.134; 0.000;
 24856; 586.831; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -35.941; 8.199; 0.000; -53.199; 0.000;
 24864; 585.233; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.057; 8.264; 0.000; -53.264; 0.000;
 24872; 583.634; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.173; 8.329; 0.000; -53.329; 0.000;
 24880; 582.036; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.289; 8.394; 0.000; -53.394; 0.000;
 24888; 580.437; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.404; 8.459; 0.000; -53.459; 0.000;
 24904; 577.240; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.636; 8.591; 0.000; -53.591; 0.000;
 24912; 575.642; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.752; 8.657; 0.000; -53.657; 0.000;
 24920; 574.043; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.867; 8.723; 0.000; -53.723; 0.000;
 24928; 572.445; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -36.983; 8.789; 0.000; -53.789; 0.000;
 24936; 570.846; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.099; 8.856; 0.000; -53.856; 0.000;
 24944; 569.248; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.214; 8.923; 0.000; -53.923; 0.000;
 24952; 567.649; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.330; 8.990; 0.000; -53.990; 0.000;
 24960; 566.051; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.446; 9.057; 0.000; -54.057; 0.000;
 24968; 564.452; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.561; 9.124; 0.000; -54.124; 0.000;
 24976; 562.854; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.677; 9.192; 0.000; -54.192; 0.000;
 24984; 561.255; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.792; 9.259; 0.000; -54.259; 0.000;
 24992; 559.657; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -37.908; 9.327; 0.000; -54.327; 0.000;
 25000; 558.058; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.024; 9.396; 0.000; -54.396; 0.000;
 25008; 556.460; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.139; 9.464; 0.000; -54.464; 0.000;
 25016; 554.862; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.255; 9.532; 0.000; -54.532; 0.000;
 25032; 551.665; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.486; 9.670; 0.000; -54.670; 0.000;
 25040; 550.066; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.601; 9.739; 0.000; -54.739; 0.000;
 25048; 548.468; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.716; 9.808; 0.000; -54.808; 0.000;
 25056; 546.869; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.832; 9.878; 0.000; -54.878; 0.000;
 25064; 545.271; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -38.947; 9.948; 0.000; -54.948; 0.000;
 25072; 543.672; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.063; 10.018; 0.000; -55.018; 0.000;
 25080; 542.074; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.178; 10.088; 0.000; -55.088; 0.000;
 25088; 540.475; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.293; 10.158; 0.000; -55.158; 0.000;
 25096; 538.877; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.409; 10.228; 0.000; -55.228; 0.000;
 25104; 537.278; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.524; 10.299; 0.000; -55.299; 0.000;
 25112; 535.680; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.639; 10.370; 0.000; -55.370; 0.000;
 25120; 534.081; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.755; 10.441; 0.000; -55.441; 0.000;
 25128; 532.483; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.870; 10.512; 0.000; -55.512; 0.000;
 25136; 530.884; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -39.985; 10.584; 0.000; -55.584; 0.000;
 25144; 529.286; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.100; 10.655; 0.000; -55.655; 0.000;
 25160; 526.089; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.331; 10.799; 0.000; -55.799; 0.000;
 25168; 524.490; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.446; 10.871; 0.000; -55.871; 0.000;
 25176; 522.892; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.561; 10.944; 0.000; -55.944; 0.000;
 25184; 521.294; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.676; 11.016; 0.000; -56.016; 0.000;
 25192; 519.695; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.791; 11.089; 0.000; -56.089; 0.000;
 25200; 518.097; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -40.906; 11.162; 0.000; -56.162; 0.000;
 25208; 516.498; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.021; 11.235; 0.000; -56.235; 0.000;
 25216; 514.900; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.136; 11.308; 0.000; -56.308; 0.000;
 25224; 513.301; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.251; 11.382; 0.000; -56.382; 0.000;
 25232; 511.703; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.366; 11.455; 0.000; -56.455; 0.000;
 25240; 510.104; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.481; 11.529; 0.000; -56.529; 0.000;
 25248; 508.506; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.596; 11.603; 0.000; -56.603; 0.000;
 25256; 506.907; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.711; 11.678; 0.000; -56.678; 0.000;
 25264; 505.309; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.826; 11.752; 0.000; -56.752; 0.000;
 25272; 503.710; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -41.940; 11.827; 0.000; -56.827; 0.000;
 25288; 500.513; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.170; 11.977; 0.000; -56.977; 0.000;
 25296; 498.915; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.284; 12.052; 0.000; -57.052; 0.000;
 25304; 497.316; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.399; 12.127; 0.000; -57.127; 0.000;
 25312; 495.718; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.514; 12.203; 0.000; -57.203; 0.000;
 25320; 494.120; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.628; 12.278; 0.000; -57.278; 0.000;
 25328; 492.521; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.743; 12.354; 0.000; -57.354; 0.000;
 25336; 490.922; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.857; 12.430; 0.000; -57.430; 0.000;
 25344; 489.324; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -42.972; 12.507; 0.000; -57.507; 0.000;
 25352; 487.725; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.086; 12.583; 0.000; -57.583; 0.000;
 25360; 486.127; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.201; 12.660; 0.000; -57.660; 0.000;
 25368; 484.529; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.315; 12.737; 0.000; -57.737; 0.000;
 25376; 482.930; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.430; 12.814; 0.000; -57.814; 0.000;
 25384; 481.332; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.544; 12.891; 0.000; -57.891; 0.000;
 25392; 479.733; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.658; 12.968; 0.000; -57.968; 0.000;
 25400; 478.135; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -43.772; 13.046; 0.000; -58.046; 0.000;
 25416; 474.938; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.001; 13.202; 0.000; -58.202; 0.000;
 25424; 473.339; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.115; 13.280; 0.000; -58.280; 0.000;
 25432; 471.741; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.229; 13.358; 0.000; -58.358; 0.000;
 25440; 470.142; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.343; 13.436; 0.000; -58.436; 0.000;
 25448; 468.544; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.457; 13.515; 0.000; -58.515; 0.000;
 25456; 466.945; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.571; 13.594; 0.000; -58.594; 0.000;
 25464; 465.347; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.685; 13.673; 0.000; -58.673; 0.000;
 25472; 463.748; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.799; 13.752; 0.000; -58.752; 0.000;
 25480; 462.150; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -44.913; 13.831; 0.000; -58.831; 0.000;
 25488; 460.551; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.027; 13.911; 0.000; -58.911; 0.000;
 25496; 458.953; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.140; 13.991; 0.000; -58.991; 0.000;
 25504; 457.355; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.254; 14.071; 0.000; -59.071; 0.000;
 25512; 455.756; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.368; 14.151; 0.000; -59.151; 0.000;
 25520; 454.157; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.481; 14.231; 0.000; -59.231; 0.000;
 25528; 452.559; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.595; 14.311; 0.000; -59.311; 0.000;
 25544; 449.362; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.822; 14.473; 0.000; -59.473; 0.000;
 25552; 447.764; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -45.935; 14.553; 0.000; -59.553; 0.000;
 25560; 446.165; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.049; 14.635; 0.000; -59.635; 0.000;
 25568; 444.567; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.162; 14.716; 0.000; -59.716; 0.000;
 25576; 442.968; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.276; 14.797; 0.000; -59.797; 0.000;
 25584; 441.370; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.389; 14.879; 0.000; -59.879; 0.000;
 25592; 439.771; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.502; 14.961; 0.000; -59.961; 0.000;
 25600; 438.173; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.615; 15.043; 0.000; -60.043; 0.000;
 25608; 436.574; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.728; 15.125; 0.000; -60.125; 0.000;
 25616; 434.976; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.841; 15.207; 0.000; -60.207; 0.000;
 25624; 433.377; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -46.954; 15.290; 0.000; -60.290; 0.000;
 25632; 431.779; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.067; 15.372; 0.000; -60.372; 0.000;
 25640; 430.180; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.180; 15.455; 0.000; -60.455; 0.000;
 25648; 428.582; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.293; 15.538; 0.000; -60.538; 0.000;
 25656; 426.984; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.406; 15.621; 0.000; -60.621; 0.000;
 25672; 423.787; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.631; 15.788; 0.000; -60.788; 0.000;
 25680; 422.188; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.744; 15.872; 0.000; -60.872; 0.000;
 25688; 420.590; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.856; 15.955; 0.000; -60.955; 0.000;
 25696; 418.991; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -47.969; 16.039; 0.000; -61.039; 0.000;
 25704; 417.393; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.081; 16.124; 0.000; -61.124; 0.000;
 25712; 415.794; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.194; 16.208; 0.000; -61.208; 0.000;
 25720; 414.196; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.306; 16.292; 0.000; -61.292; 0.000;
 25728; 412.597; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.418; 16.377; 0.000; -61.377; 0.000;
 25736; 410.999; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.530; 16.462; 0.000; -61.462; 0.000;
 25744; 409.400; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.643; 16.547; 0.000; -61.547; 0.000;
 25752; 407.802; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.755; 16.632; 0.000; -61.632; 0.000;
 25760; 406.203; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.867; 16.717; 0.000; -61.717; 0.000;
 25768; 404.605; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -48.979; 16.803; 0.000; -61.803; 0.000;
 25776; 403.006; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.091; 16.888; 0.000; -61.888; 0.000;
 25784; 401.408; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.202; 16.974; 0.000; -61.974; 0.000;
 25800; 398.211; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.426; 17.146; 0.000; -62.146; 0.000;
 25808; 396.613; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.538; 17.232; 0.000; -62.232; 0.000;
 25816; 395.014; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.649; 17.319; 0.000; -62.319; 0.000;
 25824; 393.416; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.761; 17.405; 0.000; -62.405; 0.000;
 25832; 391.817; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.872; 17.492; 0.000; -62.492; 0.000;
 25840; 390.219; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; -49.983; 17.579; 0.000; -62.579; 0.000;
