Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 7088; 1418.202; -.000; 843.088; -180.000; -45.000; -.000; -.000; 26.211; 3.690; -.000; -48.690; -.000;
 7096; 1419.794; -.000; 842.964; -180.000; -45.000; -.000; -.000; 26.355; 3.741; -.000; -48.741; -.000;
 7104; 1421.386; -.000; 842.841; -180.000; -45.000; -.000; -.000; 26.499; 3.792; -.000; -48.792; -.000;
 7112; 1422.978; -.000; 842.717; -180.000; -45.000; -.000; -.000; 26.643; 3.844; -.000; -48.844; -.000;
 7120; 1424.570; -.000; 842.594; -180.000; -45.000; -.000; -.000; 26.787; 3.896; -.000; -48.896; -.000;
 7128; 1426.161; -.000; 842.470; -180.000; -45.000; -.000; -.000; 26.932; 3.948; -.000; -48.949; -.000;
 7136; 1427.754; -.000; 842.347; -180.000; -45.000; -.000; -.000; 27.078; 4.002; -.000; -49.002; -.000;
 7144; 1429.346; -.000; 842.223; -180.000; -45.000; -.000; -.000; 27.224; 4.055; -.000; -49.055; -.000;
 7160; 1432.529; -.000; 841.976; -180.000; -45.000; -.000; -.000; 27.516; 4.164; -.000; -49.164; -.000;
 7168; 1434.121; -.000; 841.853; -180.000; -45.000; -.000; -.000; 27.663; 4.219; -.000; -49.219; -.000;
 7176; 1435.713; -.000; 841.729; -180.000; -45.000; -.000; -.000; 27.811; 4.275; -.000; -49.275; -.000;
 7184; 1437.305; -.000; 841.606; -180.000; -45.000; -.000; -.000; 27.959; 4.331; -.000; -49.331; -.000;
 7192; 1438.896; -.000; 841.482; -180.000; -45.000; -.000; -.000; 28.107; 4.388; -.000; -49.388; -.000;
 7200; 1440.476; -.000; 841.360; -180.000; -45.000; -.000; -.000; 28.254; 4.445; -.000; -49.445; -.000;
 7208; 1442.038; -.000; 841.238; -180.000; -45.000; -.000; -.000; 28.401; 4.501; -.000; -49.501; -.000;
 7216; 1443.572; -.000; 841.119; -180.000; -45.000; -.000; -.000; 28.545; 4.557; -.000; -49.558; -.000;
 7224; 1445.069; .000; 841.003; -180.000; -45.000; -.000; 0.000; 28.686; 4.613; -.000; -49.613; -.000;
 7232; 1446.518; .000; 840.891; -180.000; -45.000; -.000; 0.000; 28.823; 4.667; -.000; -49.667; -.000;
 7240; 1447.910; .000; 840.783; -180.000; -45.000; -.000; 0.000; 28.955; 4.719; -.000; -49.719; -.000;
 7248; 1449.237; .000; 840.680; -180.000; -45.000; -.000; 0.000; 29.081; 4.769; -.000; -49.769; -.000;
 7256; 1450.488; .000; 840.583; -180.000; -45.000; -.000; 0.000; 29.200; 4.817; -.000; -49.817; -.000;
 7264; 1451.654; .000; 840.492; -180.000; -45.000; -.000; 0.000; 29.311; 4.862; -.000; -49.862; -.000;
 7272; 1452.727; .000; 840.409; -180.000; -45.000; -.000; 0.000; 29.414; 4.903; -.000; -49.903; 0.000;
 7288; 1454.551; 0.000; 840.268; -180.000; -45.000; 0.000; 0.000; 29.589; 4.974; 0.000; -49.974; 0.000;
 7296; 1455.287; 0.000; 840.211; -180.000; -45.000; 0.000; 0.000; 29.660; 5.003; 0.000; -50.003; 0.000;
 7304; 1455.911; 0.000; 840.162; -180.000; -45.000; 0.000; 0.000; 29.720; 5.028; 0.000; -50.028; 0.000;
 7312; 1456.430; 0.000; 840.122; -180.000; -45.000; 0.000; 0.000; 29.770; 5.048; 0.000; -50.048; 0.000;
 7320; 1456.856; 0.000; 840.089; -180.000; -45.000; 0.000; 0.000; 29.811; 5.065; 0.000; -50.065; 0.000;
 7328; 1457.196; 0.000; 840.062; -180.000; -45.000; 0.000; 0.000; 29.844; 5.079; 0.000; -50.079; 0.000;
 7336; 1457.462; 0.000; 840.042; -180.000; -45.000; 0.000; 0.000; 29.870; 5.089; 0.000; -50.089; 0.000;
 7344; 1457.661; 0.000; 840.026; -180.000; -45.000; 0.000; 0.000; 29.889; 5.097; 0.000; -50.097; 0.000;
 7352; 1457.804; 0.000; 840.015; -180.000; -45.000; 0.000; 0.000; 29.903; 5.103; 0.000; -50.103; 0.000;
 7360; 1457.900; 0.000; 840.008; -180.000; -45.000; 0.000; 0.000; 29.913; 5.107; 0.000; -50.107; 0.000;
 7368; 1457.958; 0.000; 840.003; -180.000; -45.000; 0.000; 0.000; 29.918; 5.109; 0.000; -50.109; 0.000;
 7376; 1457.987; 0.000; 840.001; -180.000; -45.000; 0.000; 0.000; 29.921; 5.110; 0.000; -50.110; 0.000;
 7384; 1457.998; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.922; 5.111; 0.000; -50.111; 0.000;
 7392; 1458.000; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.922; 5.111; 0.000; -50.111; 0.000;
 7400; 1457.998; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.922; 5.111; 0.000; -50.111; 0.000;
 7416; 1457.958; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.918; 5.109; 0.000; -50.109; 0.000;
 7424; 1457.899; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.912; 5.106; 0.000; -50.106; 0.000;
 7432; 1457.803; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.903; 5.102; 0.000; -50.102; 0.000;
 7440; 1457.660; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.889; 5.095; 0.000; -50.095; 0.000;
 7448; 1457.459; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.869; 5.086; 0.000; -50.086; 0.000;
 7456; 1457.193; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.842; 5.074; 0.000; -50.074; 0.000;
 7464; 1456.851; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.809; 5.058; 0.000; -50.058; 0.000;
 7472; 1456.424; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.767; 5.038; 0.000; -50.038; 0.000;
 7480; 1455.902; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.715; 5.014; 0.000; -50.014; 0.000;
 7488; 1455.276; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.654; 4.986; 0.000; -49.986; 0.000;
 7496; 1454.537; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.581; 4.952; 0.000; -49.952; 0.000;
 7504; 1453.677; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.497; 4.913; 0.000; -49.913; 0.000;
 7512; 1452.705; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.401; 4.870; 0.000; -49.870; 0.000;
 7520; 1451.628; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.296; 4.821; 0.000; -49.821; 0.000;
 7528; 1450.457; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 29.182; 4.769; 0.000; -49.769; 0.000;
 7544; 1447.868; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.931; 4.655; 0.000; -49.655; 0.000;
 7552; 1446.470; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.796; 4.594; 0.000; -49.594; 0.000;
 7560; 1445.015; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.656; 4.531; 0.000; -49.531; 0.000;
 7568; 1443.513; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.512; 4.467; 0.000; -49.467; 0.000;
 7576; 1441.973; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.364; 4.401; 0.000; -49.401; 0.000;
 7584; 1440.404; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.215; 4.335; 0.000; -49.335; 0.000;
 7592; 1438.817; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 28.064; 4.268; 0.000; -49.268; 0.000;
 7600; 1437.220; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.912; 4.202; 0.000; -49.202; 0.000;
 7608; 1435.621; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.761; 4.136; 0.000; -49.136; 0.000;
 7616; 1434.023; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.610; 4.071; 0.000; -49.071; 0.000;
 7624; 1432.424; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.460; 4.006; 0.000; -49.006; 0.000;
 7632; 1430.826; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.311; 3.942; 0.000; -48.942; 0.000;
 7640; 1429.227; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.161; 3.879; 0.000; -48.879; 0.000;
 7648; 1427.629; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 27.012; 3.815; 0.000; -48.815; 0.000;
 7656; 1426.031; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 26.864; 3.753; 0.000; -48.753; 0.000;
 7672; 1422.833; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 26.569; 3.629; 0.000; -48.629; 0.000;
 7680; 1421.235; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 26.421; 3.568; 0.000; -48.568; 0.000;
 7688; 1419.637; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 26.275; 3.507; 0.000; -48.507; 0.000;
 7696; 1418.038; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 26.128; 3.447; 0.000; -48.447; 0.000;
 7704; 1416.440; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.982; 3.388; 0.000; -48.388; 0.000;
 7712; 1414.841; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.837; 3.329; 0.000; -48.329; 0.000;
 7720; 1413.243; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.692; 3.270; 0.000; -48.270; 0.000;
 7728; 1411.644; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.547; 3.212; 0.000; -48.212; 0.000;
 7736; 1410.046; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.403; 3.154; 0.000; -48.154; 0.000;
 7744; 1408.447; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.259; 3.097; 0.000; -48.097; 0.000;
 7752; 1406.849; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 25.115; 3.040; 0.000; -48.040; 0.000;
 7760; 1405.250; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.972; 2.984; 0.000; -47.984; 0.000;
 7768; 1403.652; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.829; 2.928; 0.000; -47.928; 0.000;
 7776; 1402.053; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.686; 2.872; 0.000; -47.872; 0.000;
 7784; 1400.455; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.544; 2.818; 0.000; -47.818; 0.000;
 7800; 1397.258; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.260; 2.709; 0.000; -47.709; 0.000;
 7808; 1395.659; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 24.119; 2.655; 0.000; -47.655; 0.000;
 7816; 1394.061; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.978; 2.602; 0.000; -47.602; 0.000;
 7824; 1392.463; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.838; 2.549; 0.000; -47.549; 0.000;
 7832; 1390.864; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.697; 2.497; 0.000; -47.497; 0.000;
 7840; 1389.266; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.557; 2.445; 0.000; -47.445; 0.000;
 7848; 1387.667; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.418; 2.393; 0.000; -47.393; 0.000;
 7856; 1386.069; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.278; 2.342; 0.000; -47.342; 0.000;
 7864; 1384.470; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.139; 2.291; 0.000; -47.291; 0.000;
 7872; 1382.872; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 23.001; 2.241; 0.000; -47.241; 0.000;
 7880; 1381.273; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.862; 2.191; 0.000; -47.191; 0.000;
 7888; 1379.675; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.724; 2.142; 0.000; -47.142; 0.000;
 7896; 1378.076; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.586; 2.092; 0.000; -47.092; 0.000;
 7904; 1376.478; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.448; 2.044; 0.000; -47.044; 0.000;
 7912; 1374.879; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.311; 1.995; 0.000; -46.995; 0.000;
 7928; 1371.682; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 22.037; 1.900; 0.000; -46.900; 0.000;
 7936; 1370.084; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.901; 1.853; 0.000; -46.853; 0.000;
 7944; 1368.485; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.765; 1.806; 0.000; -46.806; 0.000;
 7952; 1366.887; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.629; 1.759; 0.000; -46.759; 0.000;
 7960; 1365.288; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.493; 1.713; 0.000; -46.713; 0.000;
 7968; 1363.690; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.358; 1.668; 0.000; -46.668; 0.000;
 7976; 1362.091; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.222; 1.622; 0.000; -46.622; 0.000;
 7984; 1360.493; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 21.088; 1.577; 0.000; -46.577; 0.000;
 7992; 1358.894; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.953; 1.533; 0.000; -46.533; 0.000;
 8000; 1357.296; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.818; 1.488; 0.000; -46.488; 0.000;
 8008; 1355.698; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.684; 1.445; 0.000; -46.445; 0.000;
 8016; 1354.099; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.550; 1.401; 0.000; -46.401; 0.000;
 8024; 1352.501; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.417; 1.358; 0.000; -46.358; 0.000;
 8032; 1350.902; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.283; 1.315; 0.000; -46.315; 0.000;
 8040; 1349.304; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 20.150; 1.273; 0.000; -46.273; 0.000;
 8056; 1346.107; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.884; 1.189; 0.000; -46.189; 0.000;
 8064; 1344.508; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.751; 1.147; 0.000; -46.147; 0.000;
 8072; 1342.910; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.619; 1.106; 0.000; -46.106; 0.000;
 8080; 1341.311; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.487; 1.065; 0.000; -46.065; 0.000;
 8088; 1339.713; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.355; 1.025; 0.000; -46.025; 0.000;
 8096; 1338.114; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.223; .984; 0.000; -45.985; 0.000;
 8104; 1336.516; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 19.092; .945; 0.000; -45.945; 0.000;
 8112; 1334.917; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.961; .905; 0.000; -45.906; 0.000;
 8120; 1333.319; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.830; .866; 0.000; -45.867; 0.000;
 8128; 1331.720; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.699; .827; 0.000; -45.828; 0.000;
 8136; 1330.122; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.568; .789; 0.000; -45.789; 0.000;
 8144; 1328.524; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.438; .751; 0.000; -45.751; 0.000;
 8152; 1326.925; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.307; .713; 0.000; -45.713; 0.000;
 8160; 1325.327; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.177; .675; 0.000; -45.676; 0.000;
 8168; 1323.728; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 18.047; .638; 0.000; -45.639; 0.000;
 8184; 1320.531; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.788; .565; 0.000; -45.565; 0.000;
 8192; 1318.933; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.659; .529; 0.000; -45.529; 0.000;
 8200; 1317.334; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.530; .493; 0.000; -45.493; 0.000;
 8208; 1315.736; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.401; .457; 0.000; -45.458; 0.000;
 8216; 1314.137; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.272; .422; 0.000; -45.422; 0.000;
 8224; 1312.539; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.143; .387; 0.000; -45.387; 0.000;
 8232; 1310.940; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 17.015; .352; 0.000; -45.353; 0.000;
 8240; 1309.342; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.887; .318; 0.000; -45.318; 0.000;
 8248; 1307.743; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.758; .284; 0.000; -45.284; 0.000;
 8256; 1306.145; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.631; .250; 0.000; -45.250; 0.000;
 8264; 1304.546; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.503; .216; 0.000; -45.217; 0.000;
 8272; 1302.948; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.375; .183; 0.000; -45.184; 0.000;
 8280; 1301.349; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.248; .150; 0.000; -45.151; 0.000;
 8288; 1299.751; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 16.121; .118; 0.000; -45.118; 0.000;
 8296; 1298.152; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.994; .085; 0.000; -45.086; 0.000;
 8312; 1294.955; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.740; .022; 0.000; -45.022; 0.000;
 8320; 1293.357; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.613; -.009; 0.000; -44.991; 0.000;
 8328; 1291.759; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.487; -.040; 0.000; -44.960; 0.000;
 8336; 1290.160; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.360; -.071; 0.000; -44.929; 0.000;
 8344; 1288.562; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.234; -.101; 0.000; -44.898; 0.000;
 8352; 1286.963; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 15.108; -.132; 0.000; -44.868; 0.000;
 8360; 1285.365; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.982; -.162; 0.000; -44.838; 0.000;
 8368; 1283.766; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.857; -.191; 0.000; -44.808; 0.000;
 8376; 1282.168; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.731; -.221; 0.000; -44.779; 0.000;
 8384; 1280.569; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.606; -.250; 0.000; -44.750; 0.000;
 8392; 1278.971; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.480; -.279; 0.000; -44.721; 0.000;
 8400; 1277.372; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.355; -.307; 0.000; -44.692; 0.000;
 8408; 1275.774; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.230; -.336; 0.000; -44.664; 0.000;
 8416; 1274.175; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 14.105; -.364; 0.000; -44.636; 0.000;
 8424; 1272.577; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.981; -.392; 0.000; -44.608; 0.000;
 8440; 1269.380; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.732; -.446; 0.000; -44.553; 0.000;
 8448; 1267.781; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.607; -.473; 0.000; -44.526; 0.000;
 8456; 1266.183; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.483; -.500; 0.000; -44.500; 0.000;
 8464; 1264.584; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.359; -.526; 0.000; -44.473; 0.000;
 8472; 1262.986; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.235; -.552; 0.000; -44.447; 0.000;
 8480; 1261.388; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 13.111; -.578; 0.000; -44.421; 0.000;
 8488; 1259.789; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.988; -.604; 0.000; -44.396; 0.000;
 8496; 1258.191; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.864; -.629; 0.000; -44.370; 0.000;
 8504; 1256.592; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.741; -.654; 0.000; -44.345; 0.000;
 8512; 1254.994; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.617; -.679; 0.000; -44.320; 0.000;
 8520; 1253.395; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.494; -.704; 0.000; -44.296; 0.000;
 8528; 1251.797; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.371; -.728; 0.000; -44.271; 0.000;
 8536; 1250.198; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.248; -.752; 0.000; -44.247; 0.000;
 8544; 1248.600; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.125; -.776; 0.000; -44.224; 0.000;
 8552; 1247.001; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 12.002; -.799; 0.000; -44.200; 0.000;
 8568; 1243.804; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.757; -.846; 0.000; -44.154; 0.000;
 8576; 1242.206; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.635; -.868; 0.000; -44.131; 0.000;
 8584; 1240.607; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.512; -.891; 0.000; -44.109; 0.000;
 8592; 1239.009; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.390; -.913; 0.000; -44.086; 0.000;
 8600; 1237.410; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.268; -.935; 0.000; -44.064; 0.000;
 8608; 1235.812; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.146; -.957; 0.000; -44.043; 0.000;
 8616; 1234.214; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 11.024; -.978; 0.000; -44.021; 0.000;
 8624; 1232.615; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.902; -.999; 0.000; -44.000; 0.000;
 8632; 1231.016; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.781; -1.021; 0.000; -43.979; 0.000;
 8640; 1229.418; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.659; -1.042; 0.000; -43.958; 0.000;
 8648; 1227.820; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.538; -1.062; 0.000; -43.938; 0.000;
 8656; 1226.221; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.416; -1.082; 0.000; -43.918; 0.000;
 8664; 1224.623; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.295; -1.102; 0.000; -43.898; 0.000;
 8672; 1223.024; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.174; -1.122; 0.000; -43.878; 0.000;
 8680; 1221.426; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 10.053; -1.141; 0.000; -43.859; 0.000;
 8696; 1218.229; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.811; -1.180; 0.000; -43.820; 0.000;
 8704; 1216.630; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.690; -1.198; 0.000; -43.802; 0.000;
 8712; 1215.032; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.569; -1.217; 0.000; -43.783; 0.000;
 8720; 1213.433; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.449; -1.235; 0.000; -43.765; 0.000;
 8728; 1211.835; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.328; -1.253; 0.000; -43.747; 0.000;
 8736; 1210.236; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.208; -1.271; 0.000; -43.729; 0.000;
 8744; 1208.638; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 9.087; -1.288; 0.000; -43.712; 0.000;
 8752; 1207.039; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.967; -1.306; 0.000; -43.694; 0.000;
 8760; 1205.441; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.847; -1.323; 0.000; -43.677; 0.000;
 8768; 1203.842; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.727; -1.339; 0.000; -43.661; 0.000;
 8776; 1202.244; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.607; -1.356; 0.000; -43.644; 0.000;
 8784; 1200.646; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.487; -1.372; 0.000; -43.628; 0.000;
 8792; 1199.047; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.367; -1.388; 0.000; -43.612; 0.000;
 8800; 1197.448; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.247; -1.404; 0.000; -43.596; 0.000;
 8808; 1195.850; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 8.127; -1.420; 0.000; -43.580; 0.000;
 8824; 1192.653; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.888; -1.450; 0.000; -43.550; 0.000;
 8832; 1191.055; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.769; -1.465; 0.000; -43.535; 0.000;
 8840; 1189.456; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.649; -1.480; 0.000; -43.520; 0.000;
 8848; 1187.858; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.530; -1.494; 0.000; -43.506; 0.000;
 8856; 1186.259; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.411; -1.508; 0.000; -43.492; 0.000;
 8864; 1184.661; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.292; -1.522; 0.000; -43.478; 0.000;
 8872; 1183.062; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.173; -1.536; 0.000; -43.464; 0.000;
 8880; 1181.464; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 7.054; -1.550; 0.000; -43.450; 0.000;
 8888; 1179.865; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 6.935; -1.563; 0.000; -43.437; 0.000;
 8896; 1178.267; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 6.816; -1.576; 0.000; -43.424; 0.000;
 8904; 1176.668; 0.000; 840.000; -180.000; -45.000; 0.000; 0.000; 6.697; -1.589; 0.000; -43.411; 0.000;
